,paperId,url,title,citationCount,influentialCitationCount,year,term
415,cab372bc3824780cce20d9dd1c22d4df39ed081a,https://www.semanticscholar.org/paper/cab372bc3824780cce20d9dd1c22d4df39ed081a,"DeepLab: Semantic Image Segmentation with Deep Convolutional Nets, Atrous Convolution, and Fully Connected CRFs",11199,1442,2016,"large ""language model"""
416,13b7d1a49896182ea3fc38e656d26c3640d0d6f1,https://www.semanticscholar.org/paper/13b7d1a49896182ea3fc38e656d26c3640d0d6f1,Deep Learning for Mortgage Risk,138,6,2016,"large ""language model"""
417,776ec90f563cbd387a3c69032e15ea92a516ac0c,https://www.semanticscholar.org/paper/776ec90f563cbd387a3c69032e15ea92a516ac0c,Deep learning with coherent nanophotonic circuits,1359,74,2016,"large ""language model"""
418,b4db676326b4e2033a428db68916b03bbf008023,https://www.semanticscholar.org/paper/b4db676326b4e2033a428db68916b03bbf008023,Applying deep learning to the newsvendor problem,48,2,2016,"large ""language model"""
419,e30d9b8ce108d982169621b88a5e3fb69fec70e1,https://www.semanticscholar.org/paper/e30d9b8ce108d982169621b88a5e3fb69fec70e1,Using Deep Learning for Image-Based Plant Disease Detection,1666,82,2016,"large ""language model"""
420,e70b9a38fcf8373865dd6e7b45e45cca7ff2eaa9,https://www.semanticscholar.org/paper/e70b9a38fcf8373865dd6e7b45e45cca7ff2eaa9,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,692,118,2016,"large ""language model"""
421,4016403a62b587a675198415b93b903e2a66264a,https://www.semanticscholar.org/paper/4016403a62b587a675198415b93b903e2a66264a,CSI-Based Fingerprinting for Indoor Localization: A Deep Learning Approach,744,58,2016,"large ""language model"""
422,9e880a4283a3a4e67304f54e00daf30cc535eeef,https://www.semanticscholar.org/paper/9e880a4283a3a4e67304f54e00daf30cc535eeef,3D Bounding Box Estimation Using Deep Learning and Geometry,702,99,2016,"large ""language model"""
423,ca9f84c3922004ec6133aa9c2048ceeb17702fee,https://www.semanticscholar.org/paper/ca9f84c3922004ec6133aa9c2048ceeb17702fee,Towards K-means-friendly Spaces: Simultaneous Deep Learning and Clustering,558,111,2016,"large ""language model"""
424,cc384cff27d8a609f89f9e915c26bf31c39749a1,https://www.semanticscholar.org/paper/cc384cff27d8a609f89f9e915c26bf31c39749a1,Deep learning in bioinformatics,1025,36,2016,"large ""language model"""
425,59772804b59747aff4e79f75d706378c4271cdc6,https://www.semanticscholar.org/paper/59772804b59747aff4e79f75d706378c4271cdc6,A Deep Learning Model for Estimating Story Points,115,20,2016,"large ""language model"""
426,1b3675fc0f2b16743b1e1f0c2f84829cfdb3d34f,https://www.semanticscholar.org/paper/1b3675fc0f2b16743b1e1f0c2f84829cfdb3d34f,DeepSense: A Unified Deep Learning Framework for Time-Series Mobile Sensing Data Processing,456,51,2016,"large ""language model"""
427,b16408a97170785fb216c9e8b7920d64f478fbc8,https://www.semanticscholar.org/paper/b16408a97170785fb216c9e8b7920d64f478fbc8,Deep Learning for Remote Sensing Data: A Technical Tutorial on the State of the Art,1316,32,2016,"large ""language model"""
428,8fbb115c578e8bfbcc1615bd7af990396abf6776,https://www.semanticscholar.org/paper/8fbb115c578e8bfbcc1615bd7af990396abf6776,Identity Matters in Deep Learning,329,31,2016,"large ""language model"""
429,5d71c918db224e21982d9eb5ab2359735466959b,https://www.semanticscholar.org/paper/5d71c918db224e21982d9eb5ab2359735466959b,Predicting brain age with deep learning from raw imaging data results in a reliable and heritable biomarker,471,42,2016,"large ""language model"""
430,0ab99aa04e3a8340a7552355fb547374a5604b24,https://www.semanticscholar.org/paper/0ab99aa04e3a8340a7552355fb547374a5604b24,Guest Editorial Deep Learning in Medical Imaging: Overview and Future Promise of an Exciting New Technique,1243,29,2016,"large ""language model"""
431,705a126206869c7f57815408bf1ecd4ff532c826,https://www.semanticscholar.org/paper/705a126206869c7f57815408bf1ecd4ff532c826,Self Paced Deep Learning for Weakly Supervised Object Detection,86,1,2016,"large ""language model"""
432,3c623c08329e129e784a5d03f7606ec8feba3a28,https://www.semanticscholar.org/paper/3c623c08329e129e784a5d03f7606ec8feba3a28,Uncertainty in Deep Learning,1113,177,2016,"large ""language model"""
433,f19284f6ab802c8a1fcde076fcb3fba195a71723,https://www.semanticscholar.org/paper/f19284f6ab802c8a1fcde076fcb3fba195a71723,A guide to convolution arithmetic for deep learning,1195,59,2016,"large ""language model"""
434,70ec156f7e6de0275c7e4e95e35f1bc1e92e29b3,https://www.semanticscholar.org/paper/70ec156f7e6de0275c7e4e95e35f1bc1e92e29b3,Deep learning ensembles for melanoma recognition in dermoscopy images,396,24,2016,"large ""language model"""
435,25d249f070ca9b8a94c0721d3a5e02428cae88f9,https://www.semanticscholar.org/paper/25d249f070ca9b8a94c0721d3a5e02428cae88f9,Classifying Diabetic Retinopathy using Deep Learning Architecture,69,4,2016,"large ""language model"""
436,329957bb229f066560aa05019debf4a3ae6f09c8,https://www.semanticscholar.org/paper/329957bb229f066560aa05019debf4a3ae6f09c8,On the use of deep learning for blind image quality assessment,242,22,2016,"large ""language model"""
437,4cfd770ccecae1c0b4248bc800d7fd35c817bbbd,https://www.semanticscholar.org/paper/4cfd770ccecae1c0b4248bc800d7fd35c817bbbd,A Discriminative Feature Learning Approach for Deep Face Recognition,2830,381,2016,"large ""language model"""
438,54378aef6ec3423ad44d61de61b301be9f5c686d,https://www.semanticscholar.org/paper/54378aef6ec3423ad44d61de61b301be9f5c686d,Deep learning for visual understanding: A review,1495,30,2016,"large ""language model"""
439,18f4b336660d6f58ed9bc8855aa481d61a02ae9b,https://www.semanticscholar.org/paper/18f4b336660d6f58ed9bc8855aa481d61a02ae9b,Multi-view self-supervised deep learning for 6D pose estimation in the Amazon Picking Challenge,370,21,2016,"large ""language model"""
440,7c7d98c75c04e0d0edef2ea064a4887d52842a07,https://www.semanticscholar.org/paper/7c7d98c75c04e0d0edef2ea064a4887d52842a07,Large-Scale JPEG Image Steganalysis Using Hybrid Deep-Learning Framework,150,8,2016,"large ""language model"""
441,3cf69d0d964eef168df8eeff4431cebfc23fafe3,https://www.semanticscholar.org/paper/3cf69d0d964eef168df8eeff4431cebfc23fafe3,From Motion Blur to Motion Flow: A Deep Learning Solution for Removing Heterogeneous Motion Blur,286,40,2016,"large ""language model"""
442,d6c850b41500be8cfadb5aa710934d9c5c7bc100,https://www.semanticscholar.org/paper/d6c850b41500be8cfadb5aa710934d9c5c7bc100,Towards deep learning with segregated dendrites,295,19,2016,"large ""language model"""
443,e7eef2ac4136ec93bd306d2c9c353a13729a4553,https://www.semanticscholar.org/paper/e7eef2ac4136ec93bd306d2c9c353a13729a4553,Grad-CAM: Visual Explanations from Deep Networks via Gradient-Based Localization,9011,1360,2016,"large ""language model"""
444,566de8271556e8776a1b0cef86a045ef3a92d214,https://www.semanticscholar.org/paper/566de8271556e8776a1b0cef86a045ef3a92d214,Deep learning for short-term traffic flow prediction,641,17,2016,"large ""language model"""
445,1a4b6ee6cd846ef5e3030a6ae59f026e5f50eda6,https://www.semanticscholar.org/paper/1a4b6ee6cd846ef5e3030a6ae59f026e5f50eda6,Deep Learning for Video Classification and Captioning,93,7,2016,"large ""language model"""
446,f9988dda860bde31ca0309c08355638c759e7281,https://www.semanticscholar.org/paper/f9988dda860bde31ca0309c08355638c759e7281,Deep Learning Based Oil Palm Tree Detection and Counting for High-Resolution Remote Sensing Images,280,10,2016,"large ""language model"""
447,c1b778f8a57c94a8933882aa28046bc38790b150,https://www.semanticscholar.org/paper/c1b778f8a57c94a8933882aa28046bc38790b150,Neural Encoding and Decoding with Deep Learning for Dynamic Natural Vision,183,18,2016,"large ""language model"""
448,6605814a6a0abac781bd8c15549f19a1aa958a52,https://www.semanticscholar.org/paper/6605814a6a0abac781bd8c15549f19a1aa958a52,Locality Sensitive Deep Learning for Detection and Classification of Nuclei in Routine Colon Cancer Histology Images,703,62,2016,"large ""language model"""
449,489fdb413bdaa11d8de175f3f642b208ab6b17e3,https://www.semanticscholar.org/paper/489fdb413bdaa11d8de175f3f642b208ab6b17e3,Deep Learning Markov Random Field for Semantic Segmentation,121,10,2016,"large ""language model"""
450,ae9e5e72aefd19b81c1fe75d7baf6c0bedad75e5,https://www.semanticscholar.org/paper/ae9e5e72aefd19b81c1fe75d7baf6c0bedad75e5,Deep Transfer Learning with Joint Adaptation Networks,1544,269,2016,"large ""language model"""
451,ddf52ceb8452344f4b93c87c0ec97834cbdd7230,https://www.semanticscholar.org/paper/ddf52ceb8452344f4b93c87c0ec97834cbdd7230,Accurate De Novo Prediction of Protein Contact Map by Ultra-Deep Learning Model,690,57,2016,"large ""language model"""
452,fd0901b1f2121506391a7859de8fb695d159a393,https://www.semanticscholar.org/paper/fd0901b1f2121506391a7859de8fb695d159a393,Towards automatic pulmonary nodule management in lung cancer screening with deep learning,266,12,2016,"large ""language model"""
453,431a1a620b762750ac92b35d97de67169eb8069c,https://www.semanticscholar.org/paper/431a1a620b762750ac92b35d97de67169eb8069c,DLAU: A Scalable Deep Learning Accelerator Unit on FPGA,195,15,2016,"large ""language model"""
454,a844595c3b561b00325c75d00e5cc7f639e8ed9a,https://www.semanticscholar.org/paper/a844595c3b561b00325c75d00e5cc7f639e8ed9a,Event-Driven Random Back-Propagation: Enabling Neuromorphic Deep Learning Machines,210,9,2016,"large ""language model"""
455,8ca2551c96a79266fca8d6457efd09f9c20e9fbd,https://www.semanticscholar.org/paper/8ca2551c96a79266fca8d6457efd09f9c20e9fbd,A Deep Learning Based DDoS Detection System in Software-Defined Networking (SDN),198,8,2016,"large ""language model"""
456,ea9d5209b28dd29797a14a5e846a85adfe32a1ed,https://www.semanticscholar.org/paper/ea9d5209b28dd29797a14a5e846a85adfe32a1ed,Active Deep Learning for Classification of Hyperspectral Images,186,10,2016,"large ""language model"""
457,21ba757bf394720e0b66b86e7638ae28742d6570,https://www.semanticscholar.org/paper/21ba757bf394720e0b66b86e7638ae28742d6570,Deep Learning for Identifying Metastatic Breast Cancer,733,49,2016,"large ""language model"""
458,94187ef33e34af2cdb42502083c6f9b4c3f5ba6b,https://www.semanticscholar.org/paper/94187ef33e34af2cdb42502083c6f9b4c3f5ba6b,Practical Black-Box Attacks against Deep Learning Systems using Adversarial Examples,444,46,2016,"large ""language model"""
459,b699b0033764214ad9486da966e1a1ad37932f6f,https://www.semanticscholar.org/paper/b699b0033764214ad9486da966e1a1ad37932f6f,A Deep Learning Approach to Universal Image Manipulation Detection Using a New Convolutional Layer,471,43,2016,"large ""language model"""
460,5ad8cc2038e9984bbddb6662dd436e93e0eb9213,https://www.semanticscholar.org/paper/5ad8cc2038e9984bbddb6662dd436e93e0eb9213,Deep learning for limit order books,88,12,2016,"large ""language model"""
461,efd68f3724942c9de5dc804d3c7cb3f70f42234b,https://www.semanticscholar.org/paper/efd68f3724942c9de5dc804d3c7cb3f70f42234b,Deep learning for computational biology,948,30,2016,"large ""language model"""
462,d847ee63fe234f9cc2a8be851ed511b7d1a8da36,https://www.semanticscholar.org/paper/d847ee63fe234f9cc2a8be851ed511b7d1a8da36,Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases,811,39,2016,"large ""language model"""
463,92c7a98f6a7bc7068fb19c2b29685ae1dd088dae,https://www.semanticscholar.org/paper/92c7a98f6a7bc7068fb19c2b29685ae1dd088dae,Deep Learning of Appearance Models for Online Object Tracking,41,1,2016,"large ""language model"""
464,a09cc60460afb10b48ca686efa95fb2c87d2f537,https://www.semanticscholar.org/paper/a09cc60460afb10b48ca686efa95fb2c87d2f537,Deep Learning,0,0,2016,"large ""language model"""
465,07925910d45761d96269fc3bdfdc21b1d20d84ad,https://www.semanticscholar.org/paper/07925910d45761d96269fc3bdfdc21b1d20d84ad,Deep Learning without Poor Local Minima,791,83,2016,"large ""language model"""
466,73c8527f51066ce51655b98498eb31c7f111660b,https://www.semanticscholar.org/paper/73c8527f51066ce51655b98498eb31c7f111660b,Mining Fashion Outfit Composition Using an End-to-End Deep Learning Approach on Set Data,153,17,2016,"large ""language model"""
467,627a28900d22ebc28070995d46785104ec43788d,https://www.semanticscholar.org/paper/627a28900d22ebc28070995d46785104ec43788d,Predicting process behaviour using deep learning,260,27,2016,"large ""language model"""
468,17ebe1eb19655543a6b876f91d41917488e70f55,https://www.semanticscholar.org/paper/17ebe1eb19655543a6b876f91d41917488e70f55,Random synaptic feedback weights support error backpropagation for deep learning,560,68,2016,"large ""language model"""
469,2eea41136efeea6e1426c631fa1ac0a221fe6978,https://www.semanticscholar.org/paper/2eea41136efeea6e1426c631fa1ac0a221fe6978,Deep learning approach for Network Intrusion Detection in Software Defined Networking,486,36,2016,"large ""language model"""
470,94c4ba7246f781632aa68ca5b1acff0fdbb2d92f,https://www.semanticscholar.org/paper/94c4ba7246f781632aa68ca5b1acff0fdbb2d92f,Using goal-driven deep learning models to understand sensory cortex,1100,53,2016,"large ""language model"""
471,a2e951b43b41df4316b6ffd4a56549b04dae5b77,https://www.semanticscholar.org/paper/a2e951b43b41df4316b6ffd4a56549b04dae5b77,A DIFFERENTIABLE PHYSICS ENGINE FOR DEEP LEARNING IN ROBOTICS,152,7,2016,"large ""language model"""
472,1a305e806f3d9b966c302831073b70946d4231da,https://www.semanticscholar.org/paper/1a305e806f3d9b966c302831073b70946d4231da,Improved Automated Detection of Diabetic Retinopathy on a Publicly Available Dataset Through Integration of Deep Learning.,650,27,2016,"large ""language model"""
473,25deaf0adeb9ea455a2f2d211ee86890eb64b69b,https://www.semanticscholar.org/paper/25deaf0adeb9ea455a2f2d211ee86890eb64b69b,A Deep Learning Approach for Network Intrusion Detection System,734,33,2016,"large ""language model"""
474,1ee88e64945503c93b68344e639a7ae085f6e37d,https://www.semanticscholar.org/paper/1ee88e64945503c93b68344e639a7ae085f6e37d,CNTK: Microsoft's Open-Source Deep-Learning Toolkit,385,36,2016,"large ""language model"""
475,d594839932b3ec17b2f0e30f00d1095937eabf74,https://www.semanticscholar.org/paper/d594839932b3ec17b2f0e30f00d1095937eabf74,DeepX: A Software Accelerator for Low-Power Deep Learning Inference on Mobile Devices,410,33,2016,"large ""language model"""
476,775dd65fd70c13bc4144c28b25aa3376bbab3254,https://www.semanticscholar.org/paper/775dd65fd70c13bc4144c28b25aa3376bbab3254,Deep learning code fragments for code clone detection,442,35,2016,"large ""language model"""
477,4cf28fc05744d9cfd3206b6b6e8a81c823e740f6,https://www.semanticscholar.org/paper/4cf28fc05744d9cfd3206b6b6e8a81c823e740f6,Spectral–Spatial Feature Extraction for Hyperspectral Image Classification: A Dimension Reduction and Deep Learning Approach,705,23,2016,"large ""language model"""
478,47262a72c9c7bf5070b97e70b55c6190d1079260,https://www.semanticscholar.org/paper/47262a72c9c7bf5070b97e70b55c6190d1079260,Deep learning as a tool for increased accuracy and efficiency of histopathological diagnosis,731,17,2016,"large ""language model"""
479,b2d8b4c6b8c282f1ad68c2a1bf033430ffda95d3,https://www.semanticscholar.org/paper/b2d8b4c6b8c282f1ad68c2a1bf033430ffda95d3,Deep Learning with Sets and Point Clouds,155,6,2016,"large ""language model"""
480,1d298139fc73654db7d8d936b07fa9e85bba008c,https://www.semanticscholar.org/paper/1d298139fc73654db7d8d936b07fa9e85bba008c,DeepTox: Toxicity Prediction using Deep Learning,521,23,2016,"large ""language model"""
481,43162522aa88cfc89835b2368de6ea025366a73a,https://www.semanticscholar.org/paper/43162522aa88cfc89835b2368de6ea025366a73a,Accelerating magnetic resonance imaging via deep learning,555,25,2016,"large ""language model"""
482,3bb07ae0bd80da0c61bc253700e94f14d1fcd1c0,https://www.semanticscholar.org/paper/3bb07ae0bd80da0c61bc253700e94f14d1fcd1c0,Deep Learning Earth Observation Classification Using ImageNet Pretrained Networks,453,21,2016,"large ""language model"""
483,e3cf5397adc077b5698bcd894632da869c4e0613,https://www.semanticscholar.org/paper/e3cf5397adc077b5698bcd894632da869c4e0613,Efficient Hyperparameter Optimization for Deep Learning Algorithms Using Deterministic RBF Surrogates,130,9,2016,"large ""language model"""
484,7d8d6d30ce3bd383f947d6d88e22e00e809065f7,https://www.semanticscholar.org/paper/7d8d6d30ce3bd383f947d6d88e22e00e809065f7,Computer-Aided Diagnosis with Deep Learning Architecture: Applications to Breast Lesions in US Images and Pulmonary Nodules in CT Scans,581,12,2016,"large ""language model"""
485,30501640908567ef13640d82c633b6ac6b265dfc,https://www.semanticscholar.org/paper/30501640908567ef13640d82c633b6ac6b265dfc,Applications of Deep Learning in Biomedicine.,473,10,2016,"large ""language model"""
486,f67d67ea1b416c5dd5f103f684abce9c20ef9ddb,https://www.semanticscholar.org/paper/f67d67ea1b416c5dd5f103f684abce9c20ef9ddb,A deep learning framework for character motion synthesis and editing,446,50,2016,"large ""language model"""
